tfbs	motif_id	tx_id	gene_id	chr	start	end	RVG11_footprint	RVG1_footprint	RVG4_footprint	RVG11_bound	RVG1_bound	RVG4_bound	tfbs_bound_min2
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423697	169423702	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423752	169423757	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423739	169423744	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423735	169423740	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423731	169423736	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423530	169423535	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423521	169423526	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423296	169423301	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423233	169423238	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423068	169423073	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423051	169423056	0	0	0	0	0	0	no
Irx2	PH0082.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423004	169423020	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422957	169422964	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423243	169423250	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423718	169423725	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423522	169423529	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423088	169423095	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422957	169422964	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248210	260248218	3.64813	3.02773	2.66823	1	1	1	yes
ZBTB26	MA1579.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248141	260248155	1.62562	1.77468	1.40349	0	0	0	no
ELF5	MA0136.2	crovir-transcript-9439	VEGF_1	scaffold-ma1	260247379	260247389	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248099	260248109	0.42731	0.34497	0.7907	0	0	0	no
ELF5	MA0136.2	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248173	260248183	3.16878	2.73675	2.68859	1	1	1	yes
Dlx4	MA0881.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248051	260248058	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248078	260248085	0.10778	0.14141	0.27272	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248189	260248196	3.63795	2.73675	2.69114	1	1	1	yes
Dlx4	MA0881.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248242	260248249	5.5266	4.64671	4.0404	1	1	1	yes
Dlx4	MA0881.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248055	260248062	0	0	0	0	0	0	no
PITX2	MA1547.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248051	260248058	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248173	260248182	3.15869	2.73675	2.68856	1	1	1	yes
NFATC1	MA0624.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248100	260248109	0.43927	0.34497	0.80102	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260247380	260247389	0	0	0	0	0	0	no
ZNF341	MA1655.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248233	260248244	5.41759	4.58458	4.04039	1	1	1	yes
SOX10	MA0442.2	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248094	260248104	0.33774	0.33688	0.69461	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248269	260248275	6.28132	5.89709	4.0404	1	1	1	yes
Arid3a	MA0151.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260247338	260247343	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260247342	260247347	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248054	260248059	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248195	260248200	3.63795	2.73675	2.70239	1	1	1	yes
Arid3a	MA0151.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248241	260248246	5.5266	4.64671	4.0404	1	1	1	yes
Arid3a	MA0151.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248054	260248059	0	0	0	0	0	0	no
Bhlha15	MA0607.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248134	260248141	1.04919	1.03969	0.95208	0	0	0	no
Bhlha15	MA0607.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248134	260248141	1.04919	1.03969	0.95208	0	0	0	no
TBX3	MA1566.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260247313	260247322	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248212	260248221	3.73035	3.38253	2.58124	1	1	1	yes
TBX3	MA1566.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248226	260248235	4.70954	4.4266	3.60621	1	1	1	yes
NFIX	MA0671.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248232	260248240	5.34316	4.54162	4.02079	1	1	1	yes
NFIX	MA0671.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248216	260248224	3.95776	3.95163	2.54882	1	1	1	yes
NFIX	MA0671.1	crovir-transcript-9439	VEGF_1	scaffold-ma1	260248089	260248097	0.31536	0.31785	0.556	0	0	0	no
SREBF2	MA0596.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564450	256564459	0	0	0	0	0	0	no
NR4A1	MA1112.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564514	256564525	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564613	256564623	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564831	256564841	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564761	256564771	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564658	256564668	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564650	256564660	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564603	256564613	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564256	256564266	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564622	256564631	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564635	256564644	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564924	256564933	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564896	256564905	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564593	256564602	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564475	256564484	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564242	256564251	0	0	0	0	0	0	no
ERF	MA0760.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564614	256564623	0	0	0	0	0	0	no
GLIS2	MA0736.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564040	256564053	0.91145	1.1019	0.70772	0	0	0	no
GLIS2	MA0736.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564235	256564248	0	0	0	0	0	0	no
ZBTB26	MA1579.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564651	256564665	0	0	0	0	0	0	no
ZBTB26	MA1579.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564960	256564974	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564256	256564265	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564271	256564280	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564390	256564399	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564603	256564612	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564650	256564659	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564658	256564667	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564749	256564758	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564761	256564770	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564854	256564863	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564927	256564936	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564893	256564902	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564832	256564841	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564811	256564820	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564716	256564725	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564676	256564685	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564614	256564623	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564589	256564598	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564522	256564529	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564679	256564686	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564403	256564410	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564299	256564306	0	0	0	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564968	256564979	0	0	0	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564679	256564690	0	0	0	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564445	256564456	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564334	256564339	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564406	256564411	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564410	256564415	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564742	256564747	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564890	256564895	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564960	256564965	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256565010	256565015	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256565010	256565015	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564934	256564939	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564788	256564793	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564776	256564781	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564738	256564743	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564521	256564526	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564482	256564487	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564298	256564303	0	0	0	0	0	0	no
OVOL1	MA1544.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564550	256564563	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564589	256564600	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256565013	256565024	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564773	256564784	0	0	0	0	0	0	no
FOXO3	MA0157.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256565014	256565021	0	0	0	0	0	0	no
FOXO3	MA0157.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564774	256564781	0	0	0	0	0	0	no
FOXI1	MA0042.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564775	256564781	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564625	256564632	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564418	256564425	0	0	0	0	0	0	no
EHF	MA0598.3	crovir-transcript-9447	vQC_1	scaffold-ma1	256564601	256564615	0	0	0	0	0	0	no
EHF	MA0598.3	crovir-transcript-9447	vQC_1	scaffold-ma1	256564611	256564625	0	0	0	0	0	0	no
JUN	MA0488.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564395	256564407	0	0	0	0	0	0	no
JUN	MA0488.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564795	256564807	0	0	0	0	0	0	no
KLF16	MA0741.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564040	256564050	0.96661	1.12755	0.75502	0	0	0	no
KLF16	MA0741.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564041	256564051	0.92179	1.11045	0.73351	0	0	0	no
KLF16	MA0741.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564042	256564052	0.88967	1.09262	0.71366	0	0	0	no
KLF16	MA0741.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564043	256564053	0.85715	1.07372	0.68642	0	0	0	no
KLF16	MA0741.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564235	256564245	0	0	0	0	0	0	no
KLF16	MA0741.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564236	256564246	0	0	0	0	0	0	no
KLF16	MA0741.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564237	256564247	0	0	0	0	0	0	no
KLF16	MA0741.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564238	256564248	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564381	256564387	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564844	256564850	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564665	256564671	0	0	0	0	0	0	no
ELK4	MA0076.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564614	256564624	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564996	256565004	0	0	0	0	0	0	no
FOS	MA0476.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564405	256564415	0	0	0	0	0	0	no
FOS	MA0476.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564405	256564415	0	0	0	0	0	0	no
CTCF	MA0139.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564987	256565005	0	0	0	0	0	0	no
CTCF	MA0139.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564603	256564621	0	0	0	0	0	0	no
PITX2	MA1547.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564679	256564686	0	0	0	0	0	0	no
PITX2	MA1547.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564558	256564565	0	0	0	0	0	0	no
PITX2	MA1547.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564487	256564494	0	0	0	0	0	0	no
RORA	MA0071.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564987	256564996	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564592	256564598	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256565015	256565021	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564775	256564781	0	0	0	0	0	0	no
ZNF740	MA0753.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564040	256564052	0.92791	1.10993	0.72514	0	0	0	no
ZNF740	MA0753.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564041	256564053	0.88816	1.09386	0.70053	0	0	0	no
ZNF740	MA0753.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564042	256564054	0.85991	1.07727	0.67735	0	0	0	no
ZNF740	MA0753.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564233	256564245	0	0	0	0	0	0	no
ZNF740	MA0753.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564234	256564246	0	0	0	0	0	0	no
ZNF740	MA0753.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564235	256564247	0	0	0	0	0	0	no
ZNF740	MA0753.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564236	256564248	0	0	0	0	0	0	no
ZNF740	MA0753.2	crovir-transcript-9447	vQC_1	scaffold-ma1	256564237	256564249	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256565003	256565014	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256565011	256565022	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564712	256564720	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564988	256564996	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564807	256564815	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564646	256564654	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-9447	vQC_1	scaffold-ma1	256564548	256564556	0	0	0	0	0	0	no
NFIA	MA0670.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376791	4376800	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376808	4376817	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376921	4376930	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376983	4376992	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377147	4377156	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377389	4377398	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377475	4377484	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377695	4377704	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377207	4377216	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377065	4377074	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377063	4377072	0	0	0	0	0	0	no
GLIS2	MA0736.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377404	4377417	0	0	0	0	0	0	no
ZBTB26	MA1579.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377712	4377726	0	0	0	0	0	0	no
ZBTB26	MA1579.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377492	4377506	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376791	4376799	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377201	4377209	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377665	4377673	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377445	4377453	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377154	4377162	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377122	4377130	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376939	4376947	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376897	4376906	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376965	4376974	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377005	4377014	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377470	4377479	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377510	4377519	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377690	4377699	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377730	4377739	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377638	4377647	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377593	4377602	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377418	4377427	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377373	4377382	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377240	4377249	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377230	4377239	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376972	4376981	0	0	0	0	0	0	no
ERF	MA0760.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377240	4377249	0	0	0	0	0	0	no
ERF	MA0760.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377690	4377699	0	0	0	0	0	0	no
ERF	MA0760.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377470	4377479	0	0	0	0	0	0	no
FIGLA	MA0820.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377236	4377245	0	0	0	0	0	0	no
KLF16	MA0741.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377065	4377075	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377102	4377109	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377186	4377193	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377742	4377749	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377584	4377591	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377581	4377588	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377578	4377585	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377575	4377582	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377572	4377579	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377569	4377576	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377566	4377573	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377563	4377570	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377560	4377567	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377557	4377564	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377554	4377561	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377536	4377543	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377365	4377372	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377362	4377369	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377359	4377366	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377305	4377312	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377302	4377309	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377299	4377306	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377296	4377303	0	0	0	0	0	0	no
